country,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
British Virgin Islands,1.090909090909091,1.0416666666666667,0.96,1.125,1.0740740740740742,1.1379310344827585,1.1212121212121213,1.081081081081081,1.025,1.024390243902439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,0.9500000000000002,1.0,1.1052631578947367,1.0,2.2142857142857144,1.075268817204301,1.04,1.1153846153846154,1.293103448275862,1.234,0.9783900594273364,1.0276090557702928,1.0,1.0,1.0064481461579795,1.0106780565937,1.010565240359218
Brunei,1.082547169811321,1.1111111111111112,1.2803921568627452,1.1470137825421134,1.0934579439252337,1.0586080586080586,1.0288350634371395,1.1188340807174888,1.0400801603206413,1.069364161849711,1.061261261261261,1.0500848896434636,1.1236863379143087,1.089928057553957,1.1742574257425742,1.0978077571669478,1.1438812083973373,1.0402864816472694,0.9724612736660929,1.0446902654867258,0.8966539601863617,1.0387340576287198,1.1859936334697592,1.1296012269938651,0.9823489477257298,1.0103662750518314,1.0348837209302326,1.0092531394580304,1.0402750491159136,1.005980484734026,1.0115769712140175,1.0674296319208165,1.0805563604752246,1.05846071332797,0.9321003293640739,1.0250067953248165,0.9087775125961284
Bulgaria,1.0404128550794416,1.066406362979031,1.0441810637086055,1.0434545454545454,0.9873049062803374,0.9868391195824825,1.0443524692777395,1.0272769528096484,1.016384073156792,0.9087628865979381,0.863842623627082,0.8911207282495149,1.0126603476571658,1.0013395071936497,1.0971907978398376,1.0456078029983744,0.8656321077937407,0.9982039513071244,0.9117019858723177,1.0016811636576275,0.9971906012842965,1.0346858878196918,0.9905937267937339,0.9934316210330918,1.034208918753818,1.043674646468156,1.034855849257607,1.0201383303844298,0.9475260950458831,1.00535827204047,1.050152277542373,0.9832298332440184,0.9755698759257478,1.0142955733017847,1.0338582166925867,1.0135071609890627,1.0381570810142238
Burkina Faso,1.1020408163265307,1.0648148148148149,1.017391304347826,0.9658119658119658,1.0176991150442478,1.0608695652173914,1.0901639344262295,1.0751879699248121,1.06993006993007,1.1372549019607843,1.0459770114942528,1.043956043956044,1.0789473684210527,1.0048780487804878,1.1262135922330097,1.1336206896551724,1.0722433460076046,1.106382978723404,1.1153846153846154,0.9137931034482759,1.2514708865895718,1.2143687011969415,1.0743130492824562,1.1079217148182665,1.083763272020338,1.0738741224968522,1.0670253774494056,1.0292625652913463,1.1151703058045834,1.1671693857210301,1.1183721165406353,1.1097916289910987,1.1055593778856074,1.0706611323239081,1.058262384552082,1.1213670642735574,1.0845884650335453
Burundi,1.0701124670973918,0.9105545617173524,1.4550589390962672,1.2342616033755276,1.1720224258170382,0.9760821374402052,1.1994979679655748,1.083408071748879,1.0006438557763062,1.0788675429726997,1.0834114339268979,0.9561182761874804,1.1292975818391184,1.09890750182083,0.9257025450689291,1.036299849645593,1.0192759430703329,0.8962922795363655,0.9609770853815324,0.9679704100102304,1.1616260162601626,1.0781075027995521,0.953388730199948,1.0115756502791775,1.0851507808292946,1.007505737857453,1.1497352542790296,0.9697440291314127,1.134573968744823,1.1363623089652486,1.0095641112400793,1.0118365788468882,1.0830607966457022,1.0036777515388486,0.9944457301550567,1.0299433713443489,1.1659260375084732
Cambodia,1.0729166666666667,1.0388349514563107,0.9439252336448598,0.9504950495049505,1.1041666666666667,1.0849056603773586,1.0869565217391304,1.0799999999999998,1.0592592592592593,1.06993006993007,1.0326797385620916,1.050632911392405,1.036144578313253,1.0406976744186047,1.2374602030395867,1.1553398058252426,1.050420168067227,1.1,1.0327272727272725,1.3450704225352115,1.013089005235602,1.5426356589147285,1.0737018425460636,0.9625585023400938,1.348460291734198,1.2271634615384612,1.2644466209598433,1.1665375677769172,1.149601593625498,1.163460983076301,1.1658144268480366,1.3700549333560448,1.089826873465328,1.1574309100761486,1.220289283690215,1.2194939724976273,1.1371019820177837
Cameroon,1.3109433962264152,1.1565918249856073,0.971627675460428,1.0102459016393444,1.1120689655172413,0.9320565435476517,1.0185909980430528,1.0821325648414988,1.0492676431424766,0.9826565143824028,1.004735256134309,0.9931448157669237,1.0025884383088868,0.9599827882960413,0.9874495741819813,1.0626418520199727,1.0606578385305425,1.008860249697946,1.0558882235528944,1.014366729678639,0.9664554603056279,0.9633629001156963,1.1060848678943154,1.1834961997828448,0.9951070336391438,1.3534111862323295,1.052679382379655,1.0826143226919758,1.0163379159195058,1.0158792393648306,0.907178695484369,1.0442459051265687,1.0425748624974538,1.048065650644783,1.1355331841909024,1.0937448694795602,0.9987991594115879
Canada,1.0309551505751582,1.0003322259136211,1.0391019093512468,1.07556852788817,1.0439126680646356,1.0456989247311828,1.0406919558590508,1.0419683442159344,1.029355273410209,0.9981501762394278,1.0139155249036493,1.011032830229,1.0232414856921854,1.0100668486214943,1.0153533533925538,1.0149026346915337,1.0186506520623835,0.9936766933016972,1.022105232419895,1.0310020570085219,1.0007481829841813,1.0149940071439592,1.029320924504514,1.0110444314029872,0.9943358848377722,0.9835680618560972,1.02506160099404,0.9895200437801054,0.9636215722396718,1.0049949169374695,1.0251408679924148,0.9871075806893191,1.0299237076429113,1.0033531379798508,0.9747295514020089,0.9969940224645187,0.9767446766886723
Cape Verde,1.0,1.4,1.0476190476190477,1.1818181818181819,1.0384615384615385,1.037037037037037,1.1071428571428572,1.064516129032258,1.0,1.1818181818181817,1.2820512820512822,1.1400000000000001,1.157894736842105,1.1363636363636365,1.0399999999999998,1.064102564102564,1.0602409638554218,1.090909090909091,1.1458333333333335,1.2545454545454546,1.1231884057971013,1.103225806451613,1.093567251461988,1.1016042780748665,1.0776699029126213,1.063063063063063,1.0720338983050848,1.0671936758893281,1.0407407407407407,1.1565836298932384,1.0646153846153845,1.0375722543352601,1.0724233983286908,1.0597402597402599,0.9828431372549019,1.0548628428927682,1.0591016548463357
Cayman Islands,1.1379310344827585,1.1818181818181817,1.1410256410256412,1.1685393258426966,1.125,1.1025641025641024,1.1705426356589148,1.1059602649006623,1.095808383233533,1.1584699453551912,1.0377358490566038,1.0045454545454544,1.0723981900452488,1.130801687763713,1.041044776119403,1.007168458781362,1.0035587188612098,1.0070921985815604,1.0915492957746478,1.2838709677419355,1.0678391959798994,1.0541176470588236,1.0334821428571428,1.0496760259179265,0.8106995884773663,1.2335025380710658,1.123456790123457,1.0417897514671708,1.0359168241965973,0.987226277372263,1.0,1.0129390018484286,1.0145985401459856,1.0215827338129495,1.0316901408450705,1.0477815699658704,1.022801302931596
Central African Republic,0.9850746268656716,1.0606060606060608,0.9714285714285714,1.0588235294117647,1.0694444444444444,1.2077922077922076,0.978494623655914,1.010989010989011,1.0,1.0108695652173914,0.989247311827957,1.0217391304347827,1.0106382978723405,1.0421052631578946,1.0101010101010102,1.02,1.0196078431372548,0.9807692307692307,1.0098039215686274,1.0194174757281553,1.0095238095238095,1.0,1.009433962264151,1.3925233644859814,1.0671140939597317,1.0440251572327044,0.963855421686747,1.0,0.9937500000000001,1.0006289308176102,1.0766813324952857,1.018096906012843,0.793577981651376,1.2239884393063585,1.0,1.0059031877213696,0.8884976525821597
Chad,1.090909090909091,1.0208333333333333,0.9795918367346939,1.0208333333333333,1.0408163265306123,1.2745098039215685,1.2153846153846155,0.962025316455696,1.0131578947368423,1.1038961038961037,0.9647058823529413,0.9634146341463414,1.0253164556962024,0.9876543209876543,1.0500000000000003,1.0119047619047616,1.0,1.011764705882353,1.0,1.0,1.0930232558139534,1.074468085106383,1.0693069306930694,1.0648148148148149,1.0521739130434782,1.0082644628099173,0.9918032786885246,1.165289256198347,1.2198581560283688,1.0930232558139534,1.0904255319148937,0.9414634146341465,1.0989637305699482,1.0,1.0103724658180104,1.051329911339244,1.0177541056369286
Chile,1.032660902977906,0.9814883720930231,1.0208511041607433,1.0788227648314919,1.0392426850258176,1.0703875455448821,1.025607303110011,1.0769404842724597,1.0857322967009877,1.183213986194439,0.9936208494629518,1.0548726953467955,1.0229920932168124,1.0809518966744638,1.2058989556872703,1.0945582211819778,1.0936597883032182,1.031153257079545,1.101665455234965,1.0942053930005737,1.0322462248322148,1.0510235180576015,1.064760892153783,1.0717835825976443,1.0244145174268409,1.0526261394406664,1.040962199312715,1.0109599894361547,0.9974809673085535,1.0115606936416186,1.0966990291262135,1.0692533387292593,1.027282332718298,0.9733347661227184,1.082344962462936,1.066899817850638,0.9838013548951046
China,1.0277714040964925,1.0636418434702366,1.076079731894857,1.0732235392027463,1.0641807772695608,1.0967243352176657,1.103537771964111,1.0971020150896535,1.0690899268777374,1.1015303544358621,1.0871260526229565,1.115434591864756,1.1090833485953449,1.1079145162403712,1.0709096129059845,1.0506390197324365,1.0678950145825143,1.0345319498319767,1.0582923897520977,1.09404634428804,1.1160833355262543,1.1100151127600526,1.148962368159054,1.1661236774888795,1.123137583806811,1.1492483284551485,1.1456429156396706,1.0620219246339841,1.0713993801778707,1.1287306923109655,1.1252692072180654,1.0613217570590483,1.0924904664984196,1.04564286065137,1.0364613617962963,1.0597004977485347,1.0664978899314037
Colombia,1.019041806530363,1.3329939510091635,1.0302826077189198,1.0979460119488902,1.0104063232315208,1.1125437320649396,0.8324146703413187,1.079290292457235,1.064970307153813,1.0403264522323572,1.0216889709275496,0.9250225835591689,1.1137319711538463,1.080062053149872,1.044807344032973,1.0199037685663905,1.0208046414862135,0.9795045497603123,0.9560999912082758,0.9988045977011494,1.0396182409623764,1.0250612509962513,1.019869838161608,1.057149311045855,1.009241452991453,1.0715344307415444,1.042505371829386,1.013124851930822,1.084814329810121,1.037033045202733,1.0591157579662849,1.0338743547975584,1.2439871675620264,0.956677653665385,1.0912382562646545,0.9954979316796516,0.9964613464503338
Comoros,1.111111111111111,1.0,1.1,1.090909090909091,1.1666666666666667,1.0,1.0,1.0,1.1428571428571428,0.9375,1.0,1.0,1.0,1.0,1.0,1.0666666666666667,1.0,1.0625,1.0,1.1176470588235292,1.473684210526316,1.1071428571428572,1.064516129032258,1.2727272727272727,1.0714285714285714,1.0666666666666667,0.9166666666666666,0.9772727272727273,0.9534883720930233,1.0975609756097562,1.3111111111111111,0.9830508474576272,0.9482758620689655,0.9272727272727272,0.8039215686274509,1.024390243902439,0.961904761904762
Congo-Brazzaville,1.0833333333333333,1.2820512820512822,0.96,1.5312499999999998,0.7755102040816327,1.6184210526315788,1.048780487804878,0.9612403100775196,1.0376344086021503,1.049222797927461,1.1407407407407406,0.9523809523809523,0.8068181818181818,0.9887323943661973,1.0113960113960112,1.2647887323943663,0.9955456570155902,0.7248322147651007,1.1141975308641974,0.814404432132964,0.9761904761904762,1.4425087108013939,0.9299516908212561,0.9428571428571428,1.1460055096418733,1.1105769230769231,1.0367965367965366,1.1816283924843425,1.0318021201413425,0.9845890410958904,1.0627826086956522,1.4974635902470954,0.9597858157578406,0.9703973585335307,1.5968555672885134,1.056576047024247,1.3741307371349094
Congo-Kinshasa,0.9217036470288192,0.9853348090758164,1.0850884582982308,1.0499482401656317,1.076164653684989,1.0442052221713238,0.9945163413029172,1.0304367004852228,1.0336044520547945,0.9153033754400497,0.9918552036199096,0.959625912408759,0.9332065604944142,1.0267447784004078,1.1111386752666828,1.0439830319267693,0.9379811804961505,0.944140446876425,1.052161313692345,1.041771861372504,1.006168759638687,0.9664987957083424,1.036927956502039,1.0069914791348045,1.0475157300932958,1.176056338028169,1.0686861570975694,0.9947264337508241,1.0916169648774023,1.012900288359387,1.0680251723104583,1.0778759820426487,1.0788613970923195,0.9574134394981301,0.9075100806451614,1.031935573451819,1.1555435952637243
Cook Islands,1.1,0.9090909090909091,0.9000000000000001,1.111111111111111,1.1,1.090909090909091,1.0833333333333333,1.0,1.0769230769230769,1.0714285714285714,1.0,1.0,1.0,1.0,1.2666666666666664,1.0,1.0,1.0,1.105263157894737,1.142857142857143,1.0,1.0833333333333333,1.0384615384615385,1.0,1.0037037037037038,1.1107011070110702,1.0332225913621262,1.0321543408360128,0.9688473520249221,1.0321543408360128,1.0,0.9376947040498442,1.0232558139534884,1.038961038961039,1.0625,1.0588235294117647,1.0277777777777777
Costa Rica,1.135178286322512,0.9610876699484293,1.073658536585366,1.073148568832349,1.0783234546994074,1.0749901845308205,1.131848064280497,0.9806389157792836,1.0454096742349457,1.0402895813660686,1.075037821482602,1.1832254432873628,1.0773073263558517,1.0534334290130272,0.8970865646614966,1.0499999999999998,1.119047619047619,0.9624179757407039,1.1398760330578512,1.0694217872031901,1.0388135593220338,1.0215369554576603,1.0514294841079697,1.039647577092511,1.0626826417299826,1.0736972363536368,1.0481495710078115,1.0161270616982285,0.9911025610195985,1.0350600509523231,1.0089076418190341,1.0440288104089221,1.0079003004339602,1.0140207551335836,1.0297223734349483,1.0374286318460562,1.0123318385650224
Cote dIvoire,1.0976971388695047,1.021614748887476,1.047293092719353,0.7837195484254307,1.2736921910538286,1.0232142857142859,1.1756835369400813,0.921820880752103,1.1229200214707462,0.8876673040152964,0.7878298330640819,0.8838004101161995,1.359628770301624,1.1456200227531284,1.2507447864945385,0.9047240968638348,1.0789820096533569,1.107767385115901,0.9651248164464022,1.0129326740205402,1.076980848666917,0.9808228730822872,1.015286171347316,1.0098039215686272,1.0028085991678226,1.0895888800525568,1.061881188118812,1.072918534456996,1.053283939613392,1.0958614306492134,0.9336389961389961,1.2233135177048333,1.0092964293260087,1.2200125601842158,0.9734042553191491,1.102943768729068,0.9985616109956843
