country,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Bahrain,1.0933075933075933,1.1071218363743378,1.107389686337055,1.0907345175228034,1.2152288732394367,1.0930822165881926,1.032803180914513,1.0500481231953802,1.0024442407577145,1.0,1.0012191405059434,1.1147640791476408,1.0892954669579464,1.0721985460015042,1.0135609071779283,1.0876585928489042,1.004878048780488,1.1454200084423807,1.0316933849272156,2.3259510626897657,1.054826076940797,1.0437504549756131,1.0290835541916585,1.0286004744154522,1.1995124201093759,1.086185113979676,1.0326185900677658,1.050492188647828,0.9886713286713288,1.0560192389305418,1.021567314132619,1.0179648570679256,1.0460303147408647,1.0515988670415828,1.045163556874073,1.0008963585434174,1.0251128773461697
Bangladesh,1.2269607843137256,1.1070715141829806,1.0501623962468423,1.0965635738831616,1.2168599185208397,1.1318568117434973,1.1538111490329925,1.1477026227568523,1.0530927835051545,1.1001794746288136,1.1279845765979537,1.0824349198001577,1.05708733147091,1.0535447546822936,1.0696913512923982,1.0288539967373571,1.0376573184025368,1.0787890363862096,1.13314447592068,1.0887499999999999,1.1061280137772675,1.0731754784301006,1.0560962340567008,1.2621487035659091,1.0955058727495353,1.1532889017676036,1.0210337401292175,1.1026857906208254,1.1030701055249148,1.0883526011560691,1.0803834612422658,1.1040703962245602,1.09000845986019,1.0580257756173277,1.0576811706111733,1.1618543529841212,1.0622231298501366
Barbados,1.0514469453376207,1.0152905198776758,1.0632530120481927,1.019830028328612,1.0194444444444448,1.0354223433242504,1.0526315789473684,1.0574999999999999,0.9810874704491725,1.0602409638554218,1.134090909090909,1.0200400801603207,1.0176817288801572,1.0463320463320465,1.0682656826568264,1.0552677029360968,1.0638297872340425,1.0338461538461539,1.068452380952381,1.0557103064066853,1.050131926121372,1.0402010050251256,1.0483091787439613,1.032258064516129,1.0636160714285714,1.024134312696747,1.0276639344262295,1.007976071784646,1.0118694362017804,0.9442815249266863,1.020703933747412,1.0760649087221095,0.9000942507068803,1.0041884816753928,1.0093847758081336,1.015495867768595,1.017293997965412
Belgium,0.9112730502011179,0.9214365559345352,0.8067064825183525,0.9325981337240687,0.8334573720334079,0.8343089592221449,1.1163039600428115,1.0580590177905613,1.2028795811518322,1.045450740771742,1.0265812650120094,0.9799953205428171,1.0101070391150373,1.0915895213708884,1.0438469866474196,0.991391529818496,0.9585367554749616,1.1800487503183323,0.9503637933160686,1.0003244014792707,0.9208717083927878,1.0427525003521623,1.0864910503208376,1.0119672997420035,1.0129315640742105,0.9581829760135855,1.0270903221722891,0.9351697787637888,1.106853377265239,1.0571845324918883,0.8251675395618628,0.9412386964681795,0.8942464561505276,0.9122273574961486,1.1064841562597216,0.942483030083946,1.021436181546985
Belize,1.019607843137255,1.0192307692307692,1.0377358490566038,1.1454545454545455,1.0634920634920635,1.0447761194029852,1.0714285714285714,1.1333333333333335,1.0470588235294118,1.146067415730337,1.1568627450980393,1.1186440677966103,1.1212121212121213,0.9121621621621621,0.7555555555555554,0.8431372549019608,1.0697674418604652,0.9456521739130435,0.9885057471264368,0.8255813953488372,0.6056338028169014,1.0697674418604652,2.130434782608696,0.8061224489795918,1.0379746835443036,0.3658536585365854,1.2000000000000002,0.3055555555555555,1.7272727272727273,0.4210526315789474,0.8749999999999999,1.8571428571428572,0.6923076923076924,0.8888888888888888,2.375,0.736842105263158,1.1428571428571428
Benin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8,1.1578947368421053,1.0454545454545454,1.0434782608695652,2.0,0.6041666666666666,1.6206896551724137,1.0638297872340425,1.16,1.1379310344827587,1.1666666666666665,0.7792207792207791,0.9500000000000001,1.280701754385965,1.0273972602739727,1.3333333333333335,1.4099999999999997,1.446808510638298,1.0392156862745099,0.5613207547169812,0.8991596638655462,0.8878504672897196,0.47368421052631576,1.911111111111111,2.616279069767442,1.3555555555555554,0.819672131147541,1.224
Bermuda,1.0289389067524115,1.034375,1.0422960725075527,1.03768115942029,1.0335195530726258,1.045945945945946,1.0568475452196382,1.0537897310513449,1.0162412993039442,1.0525114155251143,1.0455531453362255,1.008298755186722,1.0020576131687242,1.0164271047227926,0.98989898989899,1.0081632653061225,1.008097165991903,1.0240963855421688,1.0784313725490198,1.0818181818181818,1.0823529411764707,0.9984472049689441,0.9704510108864697,1.0048076923076923,1.039872408293461,1.0214723926380367,1.015015015015015,1.0133136094674557,1.013138686131387,0.988472622478386,0.9825072886297378,0.976261127596439,0.9680851063829788,0.9733124018838304,1.0225806451612904,0.9858044164037855,0.9952
Bhutan,1.2999999999999998,1.076923076923077,1.0,0.8571428571428571,0.25,1.3333333333333333,0.5,1.5,1.3333333333333333,1.7499999999999998,0.5714285714285715,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.01,1.0,1.0,2.0
Bolivia,1.0794701986754967,0.9059304703476483,1.0586907449209932,0.6481876332622601,1.0822368421052633,1.072948328267477,1.0424929178470255,1.5896739130434783,1.2153846153846155,1.1954992967651197,1.0670588235294118,1.0253583241455348,1.0483870967741935,1.357948717948718,1.1812688821752266,1.0255754475703325,1.06857855361596,1.1575262543757292,0.9677419354838709,0.9208333333333334,0.955316742081448,1.0722320899940794,1.1893981225842076,1.0120705663881153,1.2353211009174312,1.0712959524693648,1.0932409012131716,1.0193405199746353,1.0914463452566097,1.1989170703904246,1.0615640599001666,1.0935960591133005,1.0268222768222768,1.1449651046859424,1.055033089515848,1.1403103334433808,1.005790387955993
Botswana,1.1331828442437923,0.9741035856573705,0.8875255623721882,1.0253456221198156,1.0247191011235954,1.1798245614035086,1.572490706319703,0.9456264775413712,0.99625,1.06900878293601,1.0316901408450705,1.2377701934015928,0.9439338235294116,1.0165530671859786,1.0028735632183907,0.7249283667621778,1.1462450592885376,1.1793103448275863,1.016569200779727,0.853307766059444,1.0662921348314607,0.8872497365648052,0.8087885985748217,1.0866372980910426,1.1013513513513513,0.9153374233128835,0.774798927613941,0.9550173010380625,0.7554347826086956,1.1990407673860912,0.898,0.732739420935412,2.6352583586626137,2.506343713956171,1.2830188679245285,0.905667144906743,1.1243564356435645
