country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Bulgaria,8.963,8.963,9.505,9.67,10.115,10.115,10.115,11.002,11.068,10.972999999999999,10.954,12.145999999999999,12.087,12.087,12.087,12.087,12.087,12.427999999999999,12.427999999999999,12.116,12.019,11.844000000000001,12.95,12.125,12.332,12.638,12.392000000000001,9.869,9.807,9.613,10.204,10.202,11.626,11.517999999999999,11.355,10.905,10.745,10.747
Burkina Faso,0.039,0.055,0.055,0.057999999999999996,0.077,0.077,0.06,0.068,0.065,0.065,0.07,0.078,0.083,0.075,0.078,0.078,0.121,0.121,0.121,0.121,0.1215,0.1775,0.1775,0.1777,0.2141,0.237,0.256,0.251,0.254,0.254,0.242,0.267,0.304,0.2542,0.2922,0.3334,0.3354,0.3724
Burundi,0.009000000000000001,0.012,0.022000000000000002,0.027000000000000003,0.032,0.032,0.032,0.032,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.054000000000000006,0.054000000000000006,0.054000000000000006,0.054000000000000006,0.054000000000000006,0.059000000000000004,0.046,0.048,0.046,0.040999999999999995,0.0371,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.057,0.063,0.061,0.061,0.065,0.067,0.067,0.066,0.071
Cambodia,0.04,0.04,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.045,0.06,0.065,0.07,0.08,0.085,0.085,0.09,0.11,0.12,0.1301,0.1502,0.1673,0.1863,0.1894,0.2326,0.34651,0.3886,0.38709,0.37478,0.36708,0.5803,0.6073,1.1763,1.5403,1.6903,1.7183,2.1763
Cameroon,0.423,0.5529999999999999,0.5920000000000001,0.5920000000000001,0.623,0.625,0.625,0.625,0.625,0.627,0.627,0.627,0.627,0.627,0.627,0.82,0.82,0.8170000000000001,0.8170000000000001,0.8190000000000001,0.7959999999999999,0.87,1.065,1.0751,1.0801,1.0141,0.9251,0.9222,0.9372,1.023,1.008,1.2890000000000001,1.344,1.619,1.7469999999999999,1.859,1.891,1.922
Canada,79.186,81.597,84.17,86.911,93.245,94.02600000000001,96.695,98.889,96.04899999999999,97.163,103.652,104.852,108.265,107.838,112.081,112.916,114.34299999999999,110.484,108.035,109.007,110.70700000000001,111.94,114.382,118.958,119.738,122.45,124.148,125.325,126.46600000000001,131.583,132.314,132.898,130.684,133.283,136.811,147.641,143.543,147.15
Cape Verde,0.003,0.004,0.004,0.004,0.006,0.006,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.018000000000000002,0.02,0.023,0.026000000000000002,0.028999999999999998,0.032,0.034,0.037000000000000005,0.039,0.042,0.045,0.051,0.081,0.079,0.079,0.08,0.07200000000000001,0.075,0.09,0.09,0.10400000000000001,0.133,0.135,0.141,0.153,0.161,0.16699999999999998,0.17
Cayman Islands,0.016,0.02,0.023,0.027999999999999997,0.031,0.035,0.044000000000000004,0.048,0.059000000000000004,0.06,0.075,0.075,0.075,0.075,0.075,0.076,0.076,0.094,0.094,0.094,0.094,0.115,0.115,0.115,0.127,0.115,0.115,0.124,0.13699999999999998,0.153,0.151,0.151,0.15,0.15,0.132,0.132,0.16399999999999998,0.17
Central African Republic,0.038,0.037000000000000005,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.04,0.04,0.04,0.04,0.04,0.04,0.038,0.038,0.038,0.044000000000000004,0.044000000000000004,0.0441,0.0442,0.0443,0.0443,0.0443,0.0383,0.0383,0.0383
Chad,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.03,0.031,0.031,0.032,0.031,0.031,0.031,0.040999999999999995,0.040999999999999995,0.0861,0.0861,0.0862,0.0872,0.0872
Chile,3.2089999999999996,3.3569999999999998,3.344,3.352,3.967,3.987,4.033,4.015,4.079,4.079,4.418,5.1610000000000005,5.172999999999999,5.205,5.835,6.295,7.5920000000000005,7.89,8.735,9.052,9.894,10.493,10.542,10.993,11.87,12.585999999999999,12.865,13.18,14.019,15.706,16.206,17.549,18.153,18.515,20.513,21.436,24.53,26.275
