country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Guam,1.077,1.044,1.03,0.917,0.94,0.9508040000000001,0.9917159999999999,1.061857,1.159295,1.238688,1.286446,1.393476,1.4318,1.579283,1.668871,1.6186770000000001,1.73498,1.7454619999999998,1.765999,1.814,1.85,1.85,1.633,1.6840000000000002,1.775,1.7930000000000001,1.7890000000000001,1.767,1.764,1.755,1.758,1.734,1.6840000000000002,1.672,1.6230000000000002,1.6230000000000002,1.656,1.6969999999999998
Guatemala,1.3030000000000002,1.24,1.069,0.758,0.9229999999999999,0.915,0.1,0.25,0.292,0.21100000000000002,0.172,0.325,0.648,0.655,0.71,1.123,1.002,1.045,2.039,2.12,2.745,2.864,3.391,3.372,2.5780000000000003,3.9730000000000003,3.688,4.311,3.654,4.328,3.022,3.073,3.075,3.2260000000000004,3.4210000000000003,4.614,4.706,3.638
Guinea,0.215,0.22,0.228,0.235,0.302,0.305,0.311,0.312,0.32,0.321,0.322,0.324,0.324,0.327,0.327,0.331,0.332,0.335,0.336,0.33399999999999996,0.337,0.387,0.395,0.469,0.39299999999999996,0.392,0.387,0.409,0.44299999999999995,0.445,0.43700000000000006,0.436,0.22,0.16,0.27,0.22,0.48,0.51
Guinea-Bissau,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013999999999999999,0.013999999999999999,0.017,0.019,0.021,0.028999999999999998,0.038,0.039,0.040999999999999995,0.044000000000000004,0.046,0.047,0.048,0.05,0.05,0.051,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.031,0.032,0.032,0.034,0.034,0.035,0.035
Guyana,0.38299999999999995,0.397,0.327,0.157,0.162,0.217,0.21,0.371,0.376,0.321,0.289,0.23,0.214,0.221,0.35,0.534,0.645,0.74,0.7979999999999999,0.838,0.836,0.863,0.858,0.7709999999999999,0.802,0.605,0.624,0.657,0.665,0.68,0.73,0.76,0.8,0.83,0.83,0.89,0.94,1.0
Haiti,0.08900000000000001,0.094,0.16,0.172,0.19,0.20800000000000002,0.233,0.24,0.263,0.263,0.268,0.263,0.226,0.215,0.185,0.28,0.355,0.355,0.336,0.275,0.248,0.292,0.27,0.263,0.27,0.27399999999999997,0.281,0.295,0.287,0.483,0.385,0.532,0.826,0.8590000000000001,0.8859999999999999,0.898,0.9520000000000001,0.872
Honduras,0.127,0.157,0.191,0.235,0.175,0.179,0.155,0.16,0.165,0.179,0.188,0.188,0.188,0.209,0.314,0.61,0.966,0.988,1.402,0.987,1.308,1.8530000000000002,2.3169999999999997,2.593,3.199,3.532,3.551,3.716,3.8169999999999997,3.44,3.325,3.924,3.7539999999999996,4.0,4.908,4.905,4.14,3.675
Hong Kong,11.845,12.46,13.582,15.493,16.848,18.081,20.127,22.328000000000003,23.978,25.721,27.201999999999998,29.899,32.813,33.793,25.138,26.241,26.735,27.208000000000002,29.531999999999996,27.728,29.451,30.486,32.255,33.378,34.904,36.141,36.296,36.611,35.711,36.404,35.996,36.686,36.428000000000004,36.719,37.415,35.649,35.865,34.703
Hungary,22.253,22.521,23.045,21.772,21.015,18.951,19.256,17.477999999999998,14.682,14.607000000000001,13.655,15.08,16.509,17.816,18.147000000000002,18.637999999999998,19.46176,19.93928,21.69896,22.034000000000002,19.47,20.656999999999996,20.622,21.397,19.581,18.781,19.527,21.859,21.372,16.422,17.332,16.442,15.113,11.283,9.804,10.427,11.562000000000001,12.24
Iceland,0.045,0.051,0.01,0.006999999999999999,0.004,0.004,0.005,0.005,0.006,0.005,0.006,0.006999999999999999,0.006,0.005,0.005,0.008,0.0047,0.0037600000000000003,0.005,0.005,0.005,0.004,0.006,0.006,0.004,0.005,0.004,0.002,0.002,0.002,0.002,0.002,0.003,0.005,0.003,0.004,0.003,0.002
India,69.72,78.54,89.08,91.62700000000001,104.494,119.727,133.852,156.494,166.945,189.787,198.91299999999998,223.055,240.68599999999998,263.578,279.298,317.214,336.093,355.76199999999994,376.819,410.699,446.838,461.555,486.464,512.638,533.78,544.559,582.001,619.719,651.524,709.428,747.8989999999999,804.337,858.123,892.467,983.747,1053.7089999999998,1104.112,1155.7839999999999
Indonesia,10.552,12.455,14.879000000000001,15.142000000000001,16.686,22.199,24.500999999999998,26.79,29.905,29.104,35.28,37.812,38.674,42.9,48.478,46.602,52.931999999999995,64.733,61.7,67.851,73.72800000000001,78.546,86.51299999999999,93.115,97.584,103.76799999999999,110.475,117.624,122.70700000000001,127.88799999999999,134.27100000000002,151.721,166.886,178.12400000000002,189.606,196.50900000000001,203.755,209.252
Iran,15.695,17.489,20.953000000000003,25.198,28.984,29.046,28.764,29.619,37.872,39.156,49.838,53.646,55.544,62.222,70.1,68.903,73.931,80.861,86.445,97.34200000000001,110.62100000000001,117.583,124.988,134.188,146.869,152.202,163.834,174.705,196.771,201.075,209.864,213.782,225.36700000000002,228.334,240.518,247.58900000000003,249.829,267.889
Iraq,10.052999999999999,9.63,12.265,14.664000000000001,16.703,19.160999999999998,20.395,22.230999999999998,25.098000000000003,26.601999999999997,20.116,18.714000000000002,23.124000000000002,24.158,25.794,26.724,26.9,27.241,27.979,27.372,29.412,29.735,31.345,26.233,29.894000000000002,22.936,26.063000000000002,25.851,31.351999999999997,39.836999999999996,41.493,47.476000000000006,39.128,50.445,60.946999999999996,62.173,72.059,80.75399999999999
Ireland,8.91,8.818,9.087,9.013,9.317,9.934,10.119,11.132,11.054,12.039000000000001,12.72,13.332,14.059000000000001,14.447000000000001,14.936,15.863,17.067999999999998,17.747,18.526,19.403,21.139,22.189,22.053,22.3,22.392,22.328000000000003,23.163,23.552,24.741,22.419,22.980999999999998,20.437,20.526,18.69,18.186,18.956,21.276999999999997,20.334
Israel,11.731,12.277999999999999,12.947000000000001,13.703,14.014000000000001,14.434000000000001,14.96,16.364,18.180999999999997,19.223,19.64,20.218,23.178,24.416,26.595,28.541,30.495,32.969,35.663000000000004,36.832,40.071999999999996,41.295,42.74,44.178000000000004,44.406000000000006,45.648999999999994,47.501000000000005,50.542,53.345,51.363,54.886,55.74,58.768,57.106,56.298,59.231,61.398999999999994,61.797
Italy,125.51299999999999,122.294,122.946,121.919,119.391,123.04299999999999,127.257,145.929,130.784,159.767,167.49900000000002,162.434,166.91099999999997,163.632,169.25599999999997,183.644,181.046,187.412,193.65400000000002,194.192,204.696,203.013,213.987,223.16,225.168,231.05700000000002,239.128,242.32299999999998,237.584,203.703,205.753,201.69799999999998,189.935,162.47899999999998,145.065,159.454,166.081,175.752
Jamaica,1.5590000000000002,1.575,1.617,1.821,1.7919999999999998,1.531,1.546,1.705,1.7209999999999999,1.9080000000000001,2.207,1.882,1.965,3.377,4.282,5.27,5.46,5.654,5.888,6.007999999999999,6.005,6.12,6.4,6.577999999999999,6.593999999999999,6.752999999999999,6.782,5.356,3.737,3.83,3.7489999999999997,3.7460000000000004,3.364,3.403,3.5010000000000003,3.477,3.591,3.4130000000000003
Japan,381.596,378.066,368.015,387.52099999999996,407.783,395.25199999999995,393.08,419.676,449.051,483.827,523.988,533.2230000000001,545.75,517.17,580.418,567.955,577.17222,577.701,571.346,596.222,583.133,570.14,611.2040000000001,639.569,627.455,639.023,633.654,711.204,667.5880000000001,616.34,655.9639999999999,768.255,843.115,880.52,851.163,809.4689999999999,798.071,770.705
Jordan,1.002,1.237,1.5119999999999998,1.8030000000000002,2.129,2.345,2.775,2.519,2.478,3.2119999999999997,3.408,3.4930000000000003,4.143,4.455,4.757,5.2620000000000005,5.6739999999999995,5.869,6.325,6.64,6.893,7.047999999999999,7.587000000000001,7.4670000000000005,8.371,9.014,10.395999999999999,12.151,12.937999999999999,13.350999999999999,13.822000000000001,13.706,15.534,16.167,17.065,17.7,17.675,18.212
Kenya,0.40299999999999997,0.313,0.29100000000000004,0.457,0.495,0.446,0.18899999999999997,0.25,0.185,0.102,0.217,0.149,0.138,0.123422,0.196,0.392,0.38299999999999995,0.7,0.782,1.3980000000000001,1.9969999999999999,1.4180000000000001,0.9620000000000001,0.768,1.262,1.546,1.75,1.73,2.28,2.847,2.15,2.415,1.936,2.562,1.614,1.1340000000000001,1.899,1.9680000000000002
Kiribati,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.01,0.01,0.012,0.013000000000000001,0.011000000000000001,0.013000000000000001,0.016,0.019,0.021,0.022000000000000002,0.022000000000000002,0.021,0.021,0.023,0.024,0.024,0.024,0.024,0.024,0.025,0.025
Kuwait,8.818,9.679,11.252,12.06,13.344000000000001,14.748,16.183,17.296,18.798,20.204,19.373,10.133,15.779000000000002,18.967,21.43,22.302,23.947,25.121,28.185,29.680999999999997,30.384,32.241,34.18,37.414,38.781,41.11,44.751000000000005,45.828,48.644,50.023,53.607,54.01,58.896,57.323,61.232,64.191,65.88600000000001,68.417
Laos,0.048,0.05,0.05,0.042,0.038,0.038,0.038,0.038,0.038,0.038,0.042,0.042,0.04,0.04,0.036000000000000004,0.031,0.035,0.04,0.165,0.245,0.34600000000000003,0.348,0.33799999999999997,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,2.123,7.484,9.4
Lebanon,1.781,1.8259999999999998,2.1069999999999998,2.209,2.27,2.079,2.239,2.251,2.184,2.021,2.128,2.294,2.8680000000000003,3.76,4.105,4.473,5.797000000000001,7.157,7.105,7.382000000000001,8.75,9.244,10.38,10.632,10.677,10.704,10.26,10.798,12.204,12.36,13.981,14.626,12.99,15.245,16.692999999999998,17.539,17.949,18.697
Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,0.521,0.48700000000000004,0.478,0.474,0.473,0.47100000000000003,0.469,0.474,0.479,0.474,0.301,0.273,0.282,0.28,0.28,0.28,0.28,0.294,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.25,0.25,0.25,0.28,0.28,0.28,0.28,0.29,0.38,0.4
Libya,4.526,5.244,5.617999999999999,6.695,8.615,11.091,12.482999999999999,14.664000000000001,15.04,15.134,15.792,15.886,15.933,15.98,16.732,16.92,17.202,17.836,12.716,13.522,14.565999999999999,15.144,16.479,17.805999999999997,18.99,21.311999999999998,23.269000000000002,24.66,28.878,29.182,30.599,24.433000000000003,32.211999999999996,35.631,35.46,35.253,34.236999999999995,34.582
Luxembourg,0.777,0.597,0.424,0.364,0.424,0.41200000000000003,0.461,0.445,0.484,0.524,0.489,0.544,0.525,0.53,0.423,0.325,0.318,0.258,0.183,0.192,0.20199999999999999,0.627,2.4659999999999997,2.463,2.964,2.9210000000000003,3.052,2.721,2.258,2.6719999999999997,2.742,2.201,2.246,1.3359999999999999,1.364,0.7879999999999999,0.243,0.20800000000000002
Macau,0.245,0.276,0.317,0.37799999999999995,0.39799999999999996,0.41700000000000004,0.48,0.5770000000000001,0.635,0.6970000000000001,0.743,0.836,0.932,1.119,1.179,1.196,1.29,1.324,1.34,1.355,1.389,1.41,1.515,1.6159999999999999,1.815,1.905,1.568,1.429,1.138,1.3780000000000001,1.012,0.833,0.527,0.389,0.603,0.904,0.929,1.3769999999999998
Madagascar,0.271,0.268,0.205,0.207,0.22399999999999998,0.228,0.21600000000000003,0.192,0.19,0.22699999999999998,0.23600000000000002,0.23600000000000002,0.23800000000000002,0.237,0.237,0.24,0.243,0.245,0.25,0.262,0.24,0.358,0.331,0.386,0.466,0.47,0.503,0.47200000000000003,0.54,0.501,0.61,0.7,0.72,0.74,0.73,0.73,0.88,0.8
Malawi,0.019,0.021,0.02,0.016,0.012,0.016,0.013000000000000001,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013000000000000001,0.013999999999999999,0.015,0.182,0.18899999999999997,0.18600000000000003,0.171,0.179,0.18899999999999997,0.195,0.18100000000000002,0.185,0.193,0.175,0.193,0.17,0.171,0.17300000000000001,0.16,0.18,0.17,0.17,0.17,0.17,0.17,0.172,0.172,0.172
Malaysia,8.788,9.317,10.209,11.002,10.394,11.22,11.26,11.607999999999999,12.831,15.600999999999999,20.004,22.458000000000002,23.436999999999998,28.069000000000003,30.616,36.86,43.426,50.736000000000004,52.47,54.208999999999996,58.552,60.184,64.807,69.008,71.866,72.832,78.384,85.564,84.92,101.4,110.266,113.35600000000001,116.984,118.884,125.164,127.065,127.43700000000001,128.553
Maldives,0.004,0.005,0.006,0.006999999999999999,0.009000000000000001,0.013000000000000001,0.015,0.018000000000000002,0.019,0.02,0.023,0.026000000000000002,0.027999999999999997,0.038,0.043,0.054000000000000006,0.059000000000000004,0.067,0.077,0.087,0.098,0.109,0.11800000000000001,0.133,0.15,0.174,0.19899999999999998,0.23,0.263,0.28,0.24,0.265,0.28,0.285,0.307,0.363,0.341,0.42200000000000004
Mali,0.02,0.021,0.022000000000000002,0.025,0.031,0.034,0.04,0.055,0.07,0.075,0.06,0.068,0.063,0.07400000000000001,0.055,0.08199999999999999,0.11599999999999999,0.152,0.157,0.162,0.166,0.168,0.168,0.2,0.20199999999999999,0.335,0.358,0.35200000000000004,0.428,0.451,0.55,0.614,0.812,1.6880000000000002,1.2409999999999999,1.2690000000000001,1.3430000000000002,1.416
Malta,0.506,0.5539999999999999,0.608,0.635,0.6579999999999999,0.737,0.799,0.887,0.968,1.034,1.23,1.334,1.401,1.41,1.449,1.534,1.5590000000000002,1.585,1.618,1.743,1.8019999999999998,1.8259999999999998,1.929,2.102,2.083,2.106,2.125,2.158,2.173,2.0380000000000003,1.986,2.039,2.1319999999999997,2.083,2.04,1.131,0.68,1.391
Martinique,0.258,0.27899999999999997,0.318,0.36700000000000005,0.38299999999999995,0.414,0.447,0.502,0.55,0.601,0.6409999999999999,0.6940000000000001,0.742,0.8009999999999999,0.8490000000000001,0.917,0.958,1.013,1.025,1.045,1.048,1.203,1.234,1.286,1.3259999999999998,1.3869999999999998,1.4280000000000002,1.474,1.515,1.556,1.501,1.443,1.419,1.411,1.3869999999999998,1.3969999999999998,1.413,1.43
Mauritania,0.064,0.066,0.062,0.062,0.063,0.07200000000000001,0.086,0.08900000000000001,0.09,0.098,0.10800000000000001,0.111,0.113,0.113,0.115,0.132,0.147,0.159,0.16699999999999998,0.17300000000000001,0.198,0.244,0.467,0.434,0.474,0.45,0.402,0.424,0.48700000000000004,0.47,0.516,0.7,0.775,0.73,0.76,0.816,0.82,0.7020000000000001
Mauritius,0.359,0.377,0.336,0.40399999999999997,0.385,0.33899999999999997,0.392,0.426,0.514,0.505,0.635,0.713,0.763,0.831,0.899,0.9259999999999999,0.823,0.981,1.011,1.0390000000000001,1.176,1.281,1.3259999999999998,1.4240000000000002,1.479,1.6019999999999999,1.7180000000000002,1.798,1.845,1.85,1.913,2.048,2.085,2.155,2.201,2.177,2.235,2.347
Mexico,46.004,47.977,56.387,60.153999999999996,61.943999999999996,65.523,73.696,82.024,84.226,88.656,85.67299999999999,89.65299999999999,88.685,93.119,110.454,104.24799999999999,110.42399999999999,124.824,133.408,134.711,145.911,156.564,162.878,164.108,177.77599999999998,183.261,187.209,196.93900000000002,190.892,200.91400000000002,210.43099999999998,232.639,240.481,231.09099999999998,224.518,236.53799999999998,245.12900000000002,243.988
Mongolia,1.466,1.464,1.421,1.662,2.128,2.519,2.8160000000000003,2.964,3.102,3.355,3.147,3.035,2.753,2.427,2.552,2.471,2.457,2.502,2.515,2.6710000000000003,2.82,2.892,2.987,3.017,3.187,3.301,3.43,3.603,3.8960000000000004,3.929,4.015,4.207,4.4719999999999995,4.599,4.862,4.974,5.118,5.294
Montserrat,0.011000000000000001,0.012,0.012,0.012,0.012,0.012,0.012,0.013000000000000001,0.013000000000000001,0.013999999999999999,0.013000000000000001,0.013999999999999999,0.013999999999999999,0.015,0.015,0.016,0.016,0.017,0.013999999999999999,0.013999999999999999,0.011000000000000001,0.011000000000000001,0.019,0.02,0.02,0.02,0.02,0.021,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.021,0.021,0.021,0.023,0.023,0.024,0.025
Morocco,3.4339999999999997,4.377,5.197,5.792999999999999,6.109,6.1370000000000005,6.647,6.897,7.547000000000001,7.449,7.904,7.5,8.23,8.899,9.517999999999999,11.460999999999999,10.427,11.1,11.634,12.296,11.356,13.130999999999998,14.126,14.843,15.706,17.602,18.094,18.153,18.421,17.095,18.372,20.97,23.476999999999997,21.238000000000003,22.678,23.601999999999997,24.229,25.263
Mozambique,0.151,0.165,0.162,0.17,0.145,0.165,0.129,0.147,0.161,0.177,0.16,0.139,0.086,0.045,0.027000000000000003,0.027000000000000003,0.025,0.026000000000000002,0.025,0.023,0.040999999999999995,0.040999999999999995,0.036000000000000004,0.035,0.043,0.02,0.019,0.012,0.012,0.012,0.018000000000000002,0.019,0.02,0.32799999999999996,2.7710000000000004,4.927,5.818,2.7539999999999996
Myanmar,0.647,0.501,0.585,0.639,0.823,1.045,1.126,1.213,1.214,1.2690000000000001,1.208,1.351,1.389,1.579,1.861,2.286,2.156,2.592,2.9989999999999997,3.385,3.032,2.695,2.78,3.1489999999999996,3.009,2.838,2.6689999999999996,2.613,2.398,1.6059999999999999,2.292,2.209,2.7880000000000003,3.219,5.008,6.1770000000000005,7.636,9.238999999999999
Nauru,0.024,0.024,0.024,0.025,0.026000000000000002,0.026000000000000002,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.03,0.03,0.03,0.03,0.031,0.031,0.027999999999999997,0.027999999999999997,0.028999999999999998,0.028999999999999998,0.03,0.031,0.02,0.019,0.021,0.023,0.023,0.024,0.023,0.024,0.024,0.025,0.025
Nepal,0.036000000000000004,0.037000000000000005,0.031,0.027999999999999997,0.027999999999999997,0.027000000000000003,0.024,0.025,0.024,0.024,0.025,0.028999999999999998,0.03,0.044000000000000004,0.057999999999999996,0.076,0.035,0.038,0.10099999999999999,0.11199999999999999,0.063,0.025,0.017,0.004,0.013000000000000001,0.009000000000000001,0.009000000000000001,0.008,0.008,0.012,0.003,0.002,0.018000000000000002,0.009000000000000001,0.001,0.0,0.0,0.0
Netherlands,58.023,57.745,53.818999999999996,53.515,56.782,55.501999999999995,59.162,60.968,61.963,64.833,63.24100000000001,65.572,67.565,67.03699999999999,69.43,70.289,73.367,75.115,77.628,73.297,76.399,79.845,81.39699999999999,82.027,86.27799999999999,81.863,80.19,86.19200000000001,86.792,90.98899999999999,96.243,89.882,79.868,79.723,80.697,85.39200000000001,88.95100000000001,88.93700000000001
Netherlands Antilles,1.021,1.03,1.171,1.199,1.105,1.058,0.9159999999999999,0.65,0.6579999999999999,0.693,0.743,0.753,0.802,0.8540000000000001,0.9129999999999999,0.948,0.993,0.991,1.0490000000000002,1.047,1.054,1.0290000000000001,1.025,1.11,1.137,1.173,1.145,1.181,1.167,1.22,1.244,1.246,1.23,1.229,1.217,1.208,1.057,0.925
New Caledonia,1.048,0.9079999999999999,0.51,0.42700000000000005,0.48100000000000004,0.596,0.662,0.6990000000000001,0.609,0.631,0.642,0.774,0.7759999999999999,0.7759999999999999,0.846,1.155,1.025,1.09,1.122,1.079,1.124,1.274,1.3359999999999999,1.344,1.261,1.4340000000000002,1.463,1.409,1.2990000000000002,1.402,1.703,1.732,1.7169999999999999,1.874,2.5,2.344,2.67,2.63
New Zealand,2.136,2.345,5.196000000000001,4.506,5.4510000000000005,6.202000000000001,4.947,5.268,4.919,6.426,6.316,7.574,8.526,7.845,6.791,5.8260000000000005,8.200560000000001,10.235,10.222000000000001,9.564,10.450999999999999,13.509,11.562999999999999,12.949000000000002,11.161,14.369000000000002,14.487,14.105,14.679,11.504000000000001,11.263,9.972000000000001,11.67,10.422,8.455,8.209,6.406000000000001,7.775
Nicaragua,0.522,0.5710000000000001,0.589,0.585,0.43799999999999994,0.46399999999999997,0.465,0.622,0.5720000000000001,0.41100000000000003,0.5660000000000001,0.591,0.773,0.7140000000000001,0.861,0.9690000000000001,1.079,1.139,1.5590000000000002,1.538,1.754,1.905,2.0980000000000003,1.913,1.996,2.1069999999999998,2.293,2.141,2.037,2.488,2.167,2.373,2.167,1.8659999999999999,1.935,2.149,2.063,1.8719999999999999
Niger,0.122,0.136,0.122,0.14,0.128,0.14400000000000002,0.146,0.14800000000000002,0.15,0.153,0.158,0.151,0.153,0.149,0.138,0.139,0.14300000000000002,0.14,0.136,0.142,0.17800000000000002,0.156,0.172,0.18,0.18899999999999997,0.21899999999999997,0.20600000000000002,0.209,0.212,0.239,0.273,0.321,0.375,0.413,0.413,0.495,0.49,0.514
Nigeria,4.143,5.5489999999999995,5.746,6.4270000000000005,6.004,6.9510000000000005,7.8020000000000005,7.502000000000001,7.187,8.152000000000001,7.686,7.742000000000001,8.249,8.397,9.371,8.443999999999999,8.922,9.16,9.013,9.344,8.445,8.981,12.511,11.970999999999998,15.197000000000001,14.825,15.835999999999999,15.745999999999999,14.466,14.333,18.562,19.882,21.664,22.164,25.293000000000003,25.118000000000002,24.646,25.094
Niue,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
North Korea,11.705,12.173,14.046,14.1,16.92,18.8,19.74,19.834,20.21,20.445,20.03,20.445,13.16,13.16,12.69,12.22,11.75,11.270999999999999,10.708,7.8020000000000005,8.648,9.024,8.607999999999999,8.722000000000001,8.906,9.193999999999999,9.227,7.747999999999999,8.59,8.111,7.768,5.664,5.392,4.166,4.614,3.513,3.878,4.265
Norway,0.13699999999999998,0.122,0.263,0.314,0.32,0.32899999999999996,0.441,0.509,0.456,0.467,0.21100000000000002,0.18,0.18100000000000002,0.192,0.35100000000000003,0.366,0.466,0.415,0.396,0.478,0.27399999999999997,0.322,0.332,0.43200000000000005,0.478,0.498,0.599,0.88,0.57,4.1,4.729,3.972,2.665,2.48,2.62,2.6069999999999998,2.609,2.571
Oman,0.8959999999999999,1.075,1.494,1.7830000000000001,2.2640000000000002,2.725,3.4,3.6519999999999997,4.148,4.425,4.234,4.348,4.806,5.483,5.825,6.072,6.394,6.879,7.706,7.9079999999999995,8.564,9.152999999999999,9.711,10.071,10.809000000000001,11.889000000000001,13.258,13.317,14.879000000000001,16.754,18.63,20.561999999999998,23.516,24.666,27.38,30.793000000000003,32.174,33.958
Pakistan,5.882999999999999,6.457000000000001,10.213,10.437999999999999,11.540999999999999,14.047,14.981,16.66,20.374000000000002,21.886999999999997,19.227999999999998,21.045,24.816999999999997,25.49,28.871,28.375,31.271,35.646,37.336,43.327,45.998000000000005,48.126000000000005,48.516000000000005,48.998000000000005,53.799,56.666000000000004,60.13399999999999,60.044,58.481,60.508,55.604,57.63,58.012,62.713,63.833999999999996,66.28,76.71600000000001,84.238
Panama,0.7959999999999999,0.535,0.953,1.3119999999999998,0.733,0.49,0.545,0.67,0.413,0.447,0.546,0.856,0.9309999999999999,0.8370000000000001,0.861,1.074,1.123,1.2819999999999998,1.5,1.253,1.358,2.4459999999999997,1.7619999999999998,2.568,1.841,1.955,2.246,2.623,2.292,2.8489999999999998,2.977,3.4789999999999996,2.998,3.543,3.859,3.3560000000000003,3.4160000000000004,2.931
Papua New Guinea,0.877,0.861,0.9390000000000001,0.987,1.01,1.058,1.146,1.2770000000000001,1.222,1.2409999999999999,1.25,1.25,1.25,1.25,1.25,0.6609999999999999,0.768,0.861,1.226,0.973,1.181,1.651,1.837,2.114,2.229,2.141,2.089,2.073,2.015,2.086,2.117,2.1390000000000002,2.22,2.39,2.57,2.572,2.84,3.1
Paraguay,0.046,0.039,0.034,0.033,0.032,0.055999999999999994,0.066,0.07,0.051,0.024,0.025,0.022000000000000002,0.024,0.04,0.023,0.055,0.057,0.057,0.06,0.005,0.012,0.012,0.013999999999999999,0.016,0.005,0.003,0.003,0.003,0.003,0.001,0.001,0.001,0.003,0.003,0.006,0.001,0.001,0.002
Peru,2.84444,2.5944,2.7720599999999997,2.40922,2.88204,2.56808,2.71754,2.9685200000000003,2.9469,3.0258599999999998,2.6860000000000004,2.385,3.017,2.719,1.75,3.5980000000000003,3.611,4.309,4.368,4.104,3.372,2.821,3.5239999999999996,3.9339999999999997,6.336,7.08,6.8420000000000005,9.335,12.597999999999999,12.05,14.264000000000001,15.942,16.813,18.837,20.473,21.44,24.098000000000003,20.178
Philippines,11.620999999999999,11.177,11.323,12.844000000000001,10.627,11.607000000000001,10.944,11.244000000000002,11.89,13.185,13.218,13.049000000000001,13.212,13.187999999999999,17.102,19.915,21.754,24.953000000000003,25.928,21.504,24.313000000000002,27.733,29.32,33.062,34.857,35.964,34.146,38.328,37.781,39.238,46.925,46.371,49.031000000000006,52.041000000000004,54.005,57.763000000000005,64.689,66.91
Poland,111.05,104.859,107.663,115.15,123.554,125.785,128.321,133.27200000000002,131.75799999999998,133.207,125.01799999999999,123.425,121.429,122.47399999999999,123.667,127.045,130.90722,130.634,130.15,129.099,132.08,132.179,130.912,138.625,140.196,142.19799999999998,146.863,143.91299999999998,139.168,133.841,137.309,140.85399999999998,136.03799999999998,138.001,130.165,132.97899999999998,134.482,136.765
Portugal,6.796,8.321,7.96,9.485,8.888,7.565,10.958,10.279000000000002,8.267000000000001,18.632,17.393,18.688,22.675,20.259,18.512999999999998,22.338,17.515,18.712,23.274,32.161,28.432,28.362,33.516999999999996,26.828000000000003,30.31,35.366,30.595,28.568,28.71,29.039,23.508000000000003,25.801,24.39,19.518,18.934,25.005,24.921,32.751
Puerto Rico,13.097000000000001,12.934000000000001,11.01,11.216,11.648,11.402999999999999,11.886,12.687000000000001,13.28,13.193,14.109618,14.741517000000002,15.310726999999998,16.058391,16.766995,17.320207999999997,17.743969,18.641189999999998,19.109146,19.945234,21.660999999999998,22.169,23.061,23.834,23.994,24.824,23.695,22.141,20.765,20.535,20.735,19.866,21.08,20.204,20.07,20.027,20.574,16.322
Qatar,2.276,2.596,2.8930000000000002,3.116,3.3489999999999998,3.7119999999999997,4.045,4.155,4.23,4.367,4.529,4.374,4.843999999999999,5.194,5.465,5.617000000000001,6.181,6.456,7.638,8.402999999999999,8.586,9.354,10.284,11.290999999999999,12.439,13.532,16.055,18.294,20.319000000000003,22.709,26.455,28.886,32.7,32.588,36.37,39.009,39.769,42.821999999999996
Reunion,0.037000000000000005,0.015,0.006,0.057,0.105,0.07,0.106,0.14400000000000002,0.321,0.293,0.335,0.496,0.56,0.569,0.581,0.655,0.715,0.871,0.948,0.95,1.126,1.29,1.266,1.361,1.518,1.6540000000000001,1.676,1.682,1.7790000000000001,1.9280000000000002,1.9409999999999998,2.063,1.9869999999999999,1.896,2.049,2.0069999999999997,2.069,2.1
Romania,51.361000000000004,53.75,53.438,56.608999999999995,56.653,56.327,60.788000000000004,59.097,57.998000000000005,59.428999999999995,50.128,40.103,39.891999999999996,40.080999999999996,39.565,40.019,41.556000000000004,32.174,27.541,25.589000000000002,29.798000000000002,31.487,31.183000000000003,34.754,32.368,31.625,36.383,35.681999999999995,34.316,28.61,26.974,31.901,30.439,25.163,24.814,26.395,24.76,26.456999999999997
